202;199;0;7;1390;71682228;0;1
202;199;0;22;1390;71682235;0;1
202;199;0;33;1400;71682242;0;1
202;198;0;61;1390;71682249;0;1
202;198;0;72;1390;71682256;0;1
203;198;0;90;1380;71682263;0;1
203;198;0;118;1360;71682270;0;1
203;198;0;132;1380;71682277;0;1
203;197;0;154;1380;71682284;0;1
203;197;0;167;1350;71682292;0;1
203;197;0;178;1340;71682299;0;1
203;197;0;184;1310;71682306;0;1
203;196;0;189;1310;71682313;0;1
203;196;0;192;1310;71682320;0;1
203;196;0;193;1340;71682327;0;1
204;196;0;194;1360;71682334;0;1
204;196;0;194;1360;71682341;0;1
204;196;0;178;1360;71682348;0;1
205;196;0;100;1360;71682355;0;1
199;200;0;9;1400;71683641;0;1
199;200;0;33;1410;71683648;0;1
199;200;0;99;1410;71683655;0;1
199;199;0;158;1410;71683662;0;1
200;199;0;194;1410;71683669;0;1
200;199;0;224;1410;71683676;0;1
200;198;0;258;1400;71683683;0;1
200;198;0;279;1400;71683690;0;1
199;198;0;291;1360;71683697;0;1
199;198;0;319;1350;71683704;0;1
199;198;0;338;1320;71683711;0;1
199;197;0;355;1320;71683718;0;1
199;197;0;366;1320;71683726;0;1
199;197;0;376;1320;71683733;0;1
199;196;0;384;1320;71683740;0;1
200;196;0;386;1320;71683747;0;1
200;195;0;392;1320;71683754;0;1
201;194;0;396;1350;71683761;0;1
202;194;0;401;1360;71683768;0;1
203;193;0;407;1390;71683775;0;1
203;193;0;415;1390;71683782;0;1
204;192;0;424;1390;71683789;0;1
204;192;0;434;1410;71683796;0;1
204;191;0;446;1410;71683803;0;1
204;190;0;462;1410;71683810;0;1
204;190;0;474;1400;71683817;0;1
204;189;0;484;1400;71683824;0;1
204;189;0;491;1400;71683831;0;1
204;188;0;497;1400;71683838;0;1
204;188;0;505;1430;71683845;0;1
204;188;0;510;1400;71683852;0;1
204;187;0;514;1410;71683859;0;1
204;187;0;517;1420;71683866;0;1
203;187;0;520;1420;71683873;0;1
203;187;0;523;1440;71683880;0;1
202;186;0;528;1420;71683887;0;1
202;186;0;529;1410;71683894;0;1
201;185;0;533;1410;71683901;0;1
201;185;0;536;1410;71683909;0;1
200;185;0;538;1430;71683916;0;1
199;184;0;540;1440;71683923;0;1
198;184;0;543;1440;71683930;0;1
198;183;0;546;1440;71683937;0;1
197;183;0;548;1450;71683944;0;1
196;182;0;550;1430;71683951;0;1
195;182;0;555;1420;71683958;0;1
