213;205;0;15;1440;1351716;0;1
213;205;0;47;1440;1351725;0;1
213;205;0;68;1440;1351734;0;1
213;205;0;84;1420;1351743;0;1
214;205;0;88;1440;1351752;0;1
214;205;0;97;1430;1351761;0;1
214;205;0;123;1440;1351770;0;1
214;204;0;148;1450;1351779;0;1
214;204;0;175;1430;1351788;0;1
214;204;0;207;1440;1351797;0;1
214;204;0;236;1450;1351806;0;1
214;204;0;272;1450;1351815;0;1
214;204;0;304;1450;1351824;0;1
214;204;0;327;1430;1351833;0;1
214;204;0;355;1430;1351842;0;1
214;204;0;381;1430;1351851;0;1
214;204;0;405;1430;1351860;0;1
214;204;0;429;1440;1351869;0;1
214;204;0;446;1420;1351878;0;1
214;204;0;465;1420;1351887;0;1
214;204;0;482;1420;1351896;0;1
214;204;0;488;1420;1351905;0;1
214;204;0;505;1430;1351914;0;1
214;204;0;517;1430;1351923;0;1
214;204;0;525;1440;1351932;0;1
214;204;0;542;1440;1351941;0;1
214;204;0;553;1440;1351950;0;1
214;203;0;561;1440;1351959;0;1
214;203;0;580;1440;1351968;0;1
215;203;0;590;1440;1351977;0;1
215;203;0;602;1430;1351986;0;1
215;203;0;610;1450;1351995;0;1
215;203;0;611;1440;1352004;0;1
215;203;0;620;1440;1352013;0;1
215;203;0;623;1450;1352022;0;1
215;203;0;620;1440;1352031;0;1
215;203;0;625;1440;1352040;0;1
214;203;0;625;1440;1352049;0;1
214;203;0;620;1440;1352058;0;1
214;204;0;623;1440;1352067;0;1
213;204;0;624;1430;1352076;0;1
213;204;0;623;1450;1352085;0;1
213;205;0;629;1430;1352094;0;1
212;205;0;627;1440;1352103;0;1
212;205;0;629;1430;1352112;0;1
212;206;0;635;1430;1352121;0;1
212;206;0;632;1420;1352130;0;1
212;206;0;638;1420;1352139;0;1
211;206;0;641;1430;1352148;0;1
211;207;0;638;1420;1352157;0;1
211;207;0;640;1420;1352166;0;1
211;208;12;645;1430;1352175;0;1
211;208;12;655;1430;1352184;0;1
211;208;0;651;1430;1352193;0;1
211;209;12;648;1430;1352202;0;1
211;209;0;650;1430;1352211;0;1
211;209;0;654;1420;1352220;0;1
