218;204;0;21;1180;8128263;0;1
217;203;0;49;1160;8128272;0;1
217;203;0;70;1170;8128281;0;1
217;203;0;85;1160;8128290;0;1
216;203;0;100;1170;8128299;0;1
216;203;0;110;1170;8128308;0;1
216;203;0;120;1170;8128317;0;1
215;202;0;126;1170;8128326;0;1
215;202;0;128;1180;8128335;0;1
215;203;0;130;1180;8128344;0;1
215;203;0;132;1170;8128353;0;1
215;203;0;132;1170;8128362;0;1
214;202;0;132;1170;8128371;0;1
214;202;0;136;1170;8128380;0;1
214;202;0;137;1180;8128389;0;1
214;202;0;142;1190;8128398;0;1
214;202;0;148;1190;8128407;0;1
214;202;0;154;1180;8128416;0;1
213;202;0;162;1180;8128425;0;1
213;202;0;169;1180;8128434;0;1
213;202;0;175;1180;8128443;0;1
213;202;0;178;1180;8128452;0;1
213;202;0;181;1190;8128461;0;1
213;202;0;183;1190;8128470;0;1
213;202;0;184;1170;8128479;0;1
213;202;0;185;1180;8128488;0;1
213;202;0;185;1170;8128497;0;1
213;202;0;187;1160;8128506;0;1
213;202;0;184;1160;8128515;0;1
213;202;0;184;1160;8128524;0;1
213;201;0;184;1160;8128533;0;1
213;201;0;180;1170;8128542;0;1
213;201;0;174;1170;8128551;0;1
213;201;0;162;1170;8128560;0;1
213;201;0;151;1160;8128569;0;1
213;201;0;139;1170;8128578;0;1
213;201;0;132;1160;8128587;0;1
213;201;0;129;1170;8128596;0;1
213;201;0;129;1180;8128605;0;1
213;201;0;129;1170;8128614;0;1
213;201;0;129;1160;8128623;0;1
213;201;0;132;1170;8128632;0;1
213;200;0;132;1160;8128641;0;1
213;200;0;138;1180;8128650;0;1
213;200;0;142;1180;8128659;0;1
212;200;0;148;1180;8128668;0;1
212;200;0;155;1170;8128677;0;1
212;200;0;162;1190;8128686;0;1
212;200;0;166;1180;8128695;0;1
212;199;0;170;1180;8128704;0;1
212;199;0;171;1190;8128713;0;1
212;199;0;171;1190;8128722;0;1
211;199;0;172;1180;8128731;0;1
211;199;0;172;1180;8128740;0;1
211;199;0;172;1170;8128749;0;1
211;199;0;171;1190;8128758;0;1
211;199;0;170;1190;8128767;0;1
211;199;0;169;1190;8128776;0;1
210;199;0;166;1190;8128785;0;1
210;199;0;166;1190;8128794;0;1
209;199;0;165;1180;8128803;0;1
209;199;0;165;1180;8128812;0;1
208;199;0;165;1190;8128821;0;1
208;199;0;165;1200;8128830;0;1
207;199;0;165;1200;8128839;0;1
207;199;0;166;1210;8128848;0;1
206;199;0;167;1210;8128857;0;1
205;199;0;168;1190;8128866;0;1
205;199;0;168;1190;8128875;0;1
204;199;0;168;1190;8128884;0;1
203;199;0;169;1170;8128893;0;1
203;199;0;170;1200;8128902;0;1
202;199;0;170;1210;8128911;0;1
202;198;0;171;1200;8128920;0;1
201;198;0;171;1220;8128929;0;1
201;198;0;171;1220;8128938;0;1
200;198;0;171;1200;8128948;0;1
200;197;0;171;1220;8128957;0;1
199;197;0;171;1210;8128966;0;1
199;197;0;169;1210;8128975;0;1
199;197;0;165;1210;8128984;0;1
198;197;0;157;1200;8128993;0;1
198;196;0;143;1200;8129002;0;1
197;196;0;129;1210;8129011;0;1
196;196;0;117;1190;8129020;0;1
196;196;0;111;1200;8129029;0;1
195;197;0;109;1210;8129038;0;1
194;197;0;109;1200;8129047;0;1
193;197;0;110;1200;8129056;0;1
193;197;0;112;1210;8129065;0;1
192;196;0;124;1200;8129074;0;1
191;196;0;135;1220;8129083;0;1
190;196;0;144;1220;8129092;0;1
190;196;0;158;1210;8129101;0;1
189;196;0;168;1210;8129110;0;1
188;196;0;178;1210;8129119;0;1
188;196;0;182;1200;8129128;0;1
187;196;0;184;1220;8129137;0;1
187;196;0;187;1220;8129146;0;1
187;195;0;188;1220;8129155;0;1
187;195;0;187;1220;8129164;0;1
186;195;0;187;1220;8129173;0;1
186;195;0;185;1220;8129182;0;1
186;195;0;185;1210;8129191;0;1
186;195;0;183;1220;8129200;0;1
185;195;0;178;1210;8129209;0;1
185;195;0;177;1210;8129218;0;1
185;195;0;176;1220;8129227;0;1
184;195;0;175;1220;8129236;0;1
184;196;0;177;1220;8129245;0;1
184;196;0;175;1230;8129254;0;1
183;196;0;175;1230;8129263;0;1
183;196;0;175;1230;8129272;0;1
183;196;0;175;1220;8129281;0;1
182;196;0;175;1200;8129290;0;1
182;197;0;175;1210;8129299;0;1
182;197;0;172;1210;8129308;0;1
182;197;0;172;1200;8129317;0;1
182;198;0;172;1200;8129326;0;1
181;198;0;172;1200;8129335;0;1
181;198;0;171;1210;8129344;0;1
181;198;0;172;1220;8129353;0;1
181;198;0;171;1220;8129362;0;1
181;198;0;171;1220;8129371;0;1
181;199;0;171;1220;8129380;0;1
181;200;0;171;1220;8129389;0;1
180;200;0;170;1210;8129398;0;1
180;200;0;169;1200;8129407;0;1
180;201;0;168;1190;8129416;0;1
180;201;0;167;1190;8129425;0;1
180;202;0;162;1190;8129434;0;1
180;202;0;157;1200;8129443;0;1
180;203;0;155;1200;8129452;0;1
180;203;0;154;1200;8129461;0;1
180;204;0;153;1190;8129470;0;1
180;204;0;154;1190;8129479;0;1
180;205;0;152;1200;8129488;0;1
180;205;0;152;1200;8129497;0;1
179;205;0;153;1190;8129506;0;1
179;205;0;155;1190;8129515;0;1
179;206;0;158;1190;8129524;0;1
179;206;0;158;1190;8129533;0;1
180;206;0;162;1200;8129542;0;1
180;207;12;165;1190;8129551;0;1
180;207;24;167;1170;8129560;0;1
180;207;12;167;1180;8129569;0;1
180;208;28;167;1160;8129578;0;1
180;208;0;170;1170;8129587;0;1
180;209;0;171;1160;8129596;0;1
180;209;0;171;1150;8129605;0;1
180;210;0;168;1140;8129614;0;1
180;210;0;168;1150;8129623;0;1
179;211;0;168;1150;8129632;0;1
179;211;0;170;1150;8129641;0;1
179;212;0;170;1160;8129650;0;1
179;213;0;168;1160;8129659;0;1
179;213;0;170;1170;8129668;0;1
178;214;0;171;1160;8129677;0;1
178;214;0;170;1140;8129686;0;1
178;215;0;171;1140;8129695;0;1
178;215;0;181;1140;8129704;0;1
178;216;0;176;1150;8129713;0;1
178;216;0;179;1160;8129722;0;1
177;216;0;184;1160;8129731;0;1
177;216;0;181;1160;8129740;0;1
177;217;0;182;1160;8129749;0;1
177;217;0;181;1150;8129758;0;1
177;217;0;188;1160;8129767;0;1
177;217;0;182;1160;8129776;0;1
178;218;0;181;1160;8129785;0;1
178;218;0;188;1170;8129794;0;1
178;218;0;182;1170;8129803;0;1
178;218;0;184;1160;8129812;0;1
178;219;12;189;1160;8129821;0;1
178;220;0;182;1170;8129830;0;1
179;220;0;185;1170;8129839;0;1
179;220;0;185;1170;8129848;0;1
179;221;0;182;1160;8129857;0;1
179;221;0;187;1180;8129866;0;1
179;221;0;184;1180;8129875;0;1
179;222;0;184;1180;8129884;0;1
179;222;0;191;1180;8129893;0;1
178;223;0;198;1180;8129902;0;1
178;223;0;211;1170;8129911;0;1
178;223;0;220;1180;8129920;0;1
178;224;0;223;1180;8129929;0;1
178;224;0;226;1180;8129938;0;1
177;225;0;231;1180;8129947;0;1
177;225;0;231;1180;8129956;0;1
