199;208;0;79;1480;1822880095;0;1
198;207;0;361;1460;1822880102;0;1
198;206;0;398;1460;1822880109;0;1
197;205;0;421;1470;1822880116;0;1
197;205;0;449;1460;1822880123;0;1
197;206;0;455;1460;1822880130;0;1
197;206;0;456;1460;1822880137;0;1
197;207;0;457;1460;1822880144;0;1
198;207;0;456;1460;1822880151;0;1
200;207;0;453;1480;1822880158;0;1
202;206;0;444;1480;1822880165;0;1
205;205;0;420;1490;1822880172;0;1
207;204;0;396;1520;1822880179;0;1
210;203;0;385;1540;1822880186;0;1
212;201;0;382;1570;1822880193;0;1
213;200;0;380;1590;1822880200;0;1
214;198;0;390;1590;1822880207;0;1
214;197;0;420;1590;1822880214;0;1
214;195;0;449;1570;1822880221;0;1
213;194;0;496;1570;1822880228;0;1
211;193;0;532;1570;1822880235;0;1
209;192;0;561;1540;1822880243;0;1
207;192;0;580;1510;1822880250;0;1
204;192;0;594;1490;1822880257;0;1
202;192;0;599;1460;1822880264;0;1
201;193;0;599;1450;1822880271;0;1
199;193;0;601;1440;1822880278;0;1
199;193;0;600;1430;1822880285;0;1
199;193;0;590;1440;1822880292;0;1
201;192;0;574;1450;1822880299;0;1
203;190;0;552;1470;1822880306;0;1
205;188;0;531;1500;1822880313;0;1
208;186;0;517;1510;1822880320;0;1
210;184;0;510;1530;1822880327;0;1
211;181;0;508;1540;1822880334;0;1
212;179;0;508;1560;1822880341;0;1
212;177;0;518;1570;1822880348;0;1
211;176;0;541;1570;1822880355;0;1
209;175;0;568;1550;1822880362;0;1
206;175;0;590;1540;1822880369;0;1
203;175;0;610;1510;1822880376;0;1
200;175;0;621;1480;1822880383;0;1
196;176;0;629;1500;1822880390;0;1
192;177;0;632;1490;1822880397;0;1
188;179;0;637;1480;1822880404;0;1
184;181;0;638;1470;1822880411;0;1
180;183;0;639;1450;1822880418;0;1
177;184;0;637;1410;1822880426;0;1
175;185;0;630;1410;1822880433;0;1
173;185;0;612;1410;1822880440;0;1
173;185;0;598;1410;1822880447;0;1
172;185;0;587;1420;1822880454;0;1
172;183;0;581;1430;1822880461;0;1
173;182;0;578;1450;1822880468;0;1
173;180;0;577;1470;1822880475;0;1
173;179;0;575;1470;1822880482;0;1
174;178;0;579;1470;1822880489;0;1
174;177;0;594;1470;1822880496;0;1
173;178;0;608;1470;1822880503;0;1
173;179;0;612;1470;1822880510;0;1
172;181;0;623;1470;1822880517;0;1
170;184;0;636;1450;1822880524;0;1
167;189;0;643;1430;1822880531;0;1
163;194;0;646;1430;1822880538;0;1
159;200;0;648;1420;1822880545;0;1
154;206;0;645;1420;1822880552;0;1
149;212;0;644;1420;1822880559;0;1
144;217;0;627;1410;1822880566;0;1
140;223;0;614;1390;1822880573;0;1
137;227;0;604;1390;1822880580;0;1
135;230;0;594;1370;1822880587;0;1
134;231;0;589;1400;1822880594;0;1
135;231;0;586;1400;1822880601;0;1
138;230;0;586;1430;1822880609;0;1
142;228;0;594;1470;1822880616;0;1
147;226;0;608;1500;1822880623;0;1
153;222;0;629;1510;1822880630;0;1
160;219;0;648;1520;1822880637;0;1
166;217;0;663;1520;1822880644;0;1
172;215;0;677;1530;1822880651;0;1
177;214;0;686;1540;1822880658;0;1
180;214;0;691;1550;1822880665;0;1
183;216;0;693;1560;1822880672;0;1
183;218;0;693;1580;1822880679;0;1
183;222;0;696;1560;1822880686;0;1
181;227;0;695;1540;1822880693;0;1
179;233;0;693;1520;1822880700;0;1
176;238;0;691;1500;1822880707;0;1
173;244;0;687;1490;1822880714;0;1
171;249;0;682;1460;1822880721;0;1
170;253;0;676;1460;1822880728;0;1
170;256;0;668;1450;1822880735;0;1
171;257;0;663;1430;1822880742;0;1
174;258;0;661;1450;1822880749;0;1
179;257;0;663;1450;1822880756;0;1
184;255;0;660;1480;1822880763;0;1
191;253;0;663;1510;1822880770;0;1
199;250;0;667;1520;1822880777;0;1
207;246;0;677;1550;1822880784;0;1
214;243;0;691;1590;1822880791;0;1
220;240;0;707;1600;1822880799;0;1
225;238;0;721;1650;1822880806;0;1
229;237;0;733;1650;1822880813;0;1
232;237;0;735;1650;1822880820;0;1
233;238;0;739;1650;1822880827;0;1
234;239;0;735;1640;1822880834;0;1
234;241;0;733;1620;1822880841;0;1
234;244;0;732;1610;1822880848;0;1
234;246;0;726;1600;1822880855;0;1
233;248;0;709;1600;1822880862;0;1
233;250;0;688;1600;1822880869;0;1
233;251;0;666;1600;1822880876;0;1
235;251;0;638;1610;1822880883;0;1
237;250;0;623;1610;1822880890;0;1
241;247;0;617;1620;1822880897;0;1
245;244;0;614;1640;1822880904;0;1
250;239;0;613;1640;1822880911;0;1
255;234;0;619;1660;1822880918;0;1
260;229;0;627;1670;1822880925;0;1
265;223;0;648;1690;1822880932;0;1
269;218;0;669;1690;1822880939;0;1
272;213;0;686;1690;1822880946;0;1
274;209;0;708;1690;1822880953;0;1
274;206;0;726;1680;1822880960;0;1
274;204;0;735;1680;1822880967;0;1
274;202;0;742;1670;1822880974;0;1
272;201;0;749;1670;1822880982;0;1
269;201;0;745;1670;1822880989;0;1
266;201;0;745;1660;1822880996;0;1
264;200;0;742;1660;1822881003;0;1
261;200;0;735;1640;1822881010;0;1
260;199;0;729;1660;1822881017;0;1
260;198;0;714;1660;1822881024;0;1
261;195;0;701;1650;1822881031;0;1
263;192;0;673;1670;1822881038;0;1
265;188;0;677;1650;1822881045;0;1
268;183;0;672;1660;1822881052;0;1
271;178;0;670;1680;1822881059;0;1
273;173;0;666;1680;1822881066;0;1
274;168;0;673;1680;1822881073;0;1
274;163;0;685;1680;1822881080;0;1
274;159;0;704;1680;1822881087;0;1
272;155;0;726;1680;1822881094;0;1
270;152;0;748;1690;1822881101;0;1
267;149;0;760;1690;1822881108;0;1
264;147;0;773;1690;1822881115;0;1
260;146;0;785;1680;1822881122;0;1
256;145;0;786;1660;1822881129;0;1
252;144;0;788;1640;1822881136;0;1
249;144;0;787;1610;1822881143;0;1
246;144;0;788;1620;1822881150;0;1
243;143;0;785;1620;1822881157;0;1
241;143;0;771;1610;1822881165;0;1
239;142;0;751;1610;1822881172;0;1
238;140;0;723;1610;1822881179;0;1
238;137;0;696;1610;1822881186;0;1
239;134;0;680;1620;1822881193;0;1
240;130;0;672;1640;1822881200;0;1
240;126;0;670;1660;1822881207;0;1
241;121;0;669;1660;1822881214;0;1
241;117;0;678;1670;1822881221;0;1
240;113;0;693;1670;1822881228;0;1
239;109;0;713;1680;1822881235;0;1
237;106;0;732;1670;1822881242;0;1
234;104;0;745;1670;1822881249;0;1
230;103;0;754;1690;1822881256;0;1
226;102;0;757;1670;1822881263;0;1
221;102;0;759;1680;1822881270;0;1
216;102;0;760;1670;1822881277;0;1
210;103;0;760;1650;1822881284;0;1
204;104;0;762;1630;1822881291;0;1
198;106;0;760;1620;1822881298;0;1
193;107;0;755;1600;1822881305;0;1
189;108;0;744;1590;1822881312;0;1
185;109;0;733;1570;1822881319;0;1
182;109;0;720;1570;1822881326;0;1
180;109;0;708;1580;1822881333;0;1
178;108;0;701;1580;1822881340;0;1
176;107;0;696;1590;1822881348;0;1
175;106;0;690;1570;1822881355;0;1
173;105;0;686;1550;1822881362;0;1
171;104;0;684;1540;1822881369;0;1
169;104;0;684;1530;1822881376;0;1
166;104;0;685;1520;1822881383;0;1
162;104;0;689;1530;1822881390;0;1
158;106;0;696;1540;1822881397;0;1
153;108;0;708;1520;1822881404;0;1
147;111;0;719;1540;1822881411;0;1
142;115;0;726;1500;1822881418;0;1
136;119;0;730;1490;1822881425;0;1
131;123;0;732;1480;1822881432;0;1
127;128;0;736;1450;1822881439;0;1
123;132;0;736;1450;1822881446;0;1
119;135;0;733;1440;1822881453;0;1
116;139;0;732;1430;1822881460;0;1
113;141;0;724;1440;1822881467;0;1
111;144;0;723;1440;1822881474;0;1
110;145;0;724;1470;1822881481;0;1
110;146;0;726;1480;1822881488;0;1
110;147;0;720;1470;1822881495;0;1
110;148;0;720;1490;1822881502;0;1
111;149;0;721;1480;1822881509;0;1
112;150;0;723;1490;1822881516;0;1
112;152;0;726;1490;1822881523;0;1
112;155;0;728;1510;1822881530;0;1
110;159;0;733;1530;1822881538;0;1
107;163;0;736;1550;1822881545;0;1
104;169;0;735;1550;1822881552;0;1
101;175;0;740;1550;1822881559;0;1
97;182;0;739;1530;1822881566;0;1
94;189;0;738;1530;1822881573;0;1
91;194;0;735;1540;1822881580;0;1
89;199;0;733;1550;1822881587;0;1
87;202;0;732;1580;1822881594;0;1
87;205;0;726;1600;1822881601;0;1
86;207;0;722;1600;1822881608;0;1
86;210;0;728;1580;1822881615;0;1
87;213;0;739;1570;1822881622;0;1
89;215;0;751;1550;1822881629;0;1
93;218;0;765;1560;1822881636;0;1
97;220;0;773;1570;1822881643;0;1
101;222;0;784;1570;1822881650;0;1
105;225;0;787;1550;1822881657;0;1
107;228;0;789;1560;1822881664;0;1
109;232;0;790;1570;1822881671;0;1
110;237;0;792;1590;1822881678;0;1
110;242;0;789;1610;1822881685;0;1
108;248;0;786;1560;1822881692;0;1
106;254;0;784;1520;1822881699;0;1
104;260;0;779;1500;1822881706;0;1
103;266;0;779;1480;1822881713;0;1
102;271;0;773;1500;1822881721;0;1
102;276;0;773;1500;1822881728;0;1
104;280;0;775;1490;1822881735;0;1
107;283;0;773;1510;1822881742;0;1
111;285;0;774;1530;1822881749;0;1
117;286;0;772;1520;1822881756;0;1
123;286;0;767;1530;1822881763;0;1
130;286;0;778;1520;1822881770;0;1
137;285;0;783;1520;1822881777;0;1
144;285;0;792;1550;1822881784;0;1
151;285;0;799;1560;1822881791;0;1
157;285;0;812;1560;1822881798;0;1
163;286;0;815;1550;1822881805;0;1
167;287;0;818;1550;1822881812;0;1
170;290;0;819;1550;1822881819;0;1
171;294;0;821;1550;1822881826;0;1
173;298;0;819;1550;1822881833;0;1
173;302;0;819;1530;1822881840;0;1
173;306;0;815;1530;1822881847;0;1
174;311;0;810;1510;1822881854;0;1
174;316;0;800;1520;1822881861;0;1
175;320;0;792;1500;1822881868;0;1
178;323;0;785;1500;1822881875;0;1
181;325;0;778;1510;1822881882;0;1
186;325;0;775;1520;1822881889;0;1
192;325;0;776;1530;1822881896;0;1
199;324;0;774;1560;1822881904;0;1
207;323;0;775;1570;1822881911;0;1
214;321;0;774;1590;1822881918;0;1
221;319;0;780;1600;1822881925;0;1
228;317;0;786;1620;1822881932;0;1
234;316;0;794;1620;1822881939;0;1
239;314;0;800;1640;1822881946;0;1
244;313;0;806;1650;1822881953;0;1
248;313;0;809;1650;1822881960;0;1
252;313;0;811;1660;1822881967;0;1
255;314;0;812;1660;1822881974;0;1
258;314;0;811;1660;1822881981;0;1
261;315;0;811;1660;1822881988;0;1
263;316;0;806;1660;1822881995;0;1
265;316;0;800;1660;1822882002;0;1
267;316;0;799;1660;1822882009;0;1
270;316;0;796;1660;1822882016;0;1
274;316;0;797;1660;1822882023;0;1
278;315;0;797;1660;1822882030;0;1
